X,Y,NO,join_TypeName,join_FunctionTy,join_Function,join_Area_ha,distance
121.25489,24.39147,"2,093",闊葉樹林型,"1100",原生林,23492.6,52.4943839863255
121.254,24.39304,"2,094",闊葉樹林型,"1100",原生林,23492.6,70.5756313005963
121.25111,24.39358,"2,095",針葉樹林型,"1100",原生林,1284.98,0.0564485245982181
121.24758,24.39398,"2,096",針葉樹林型,"1100",原生林,1284.98,0
121.24569,24.39446,"2,097",針葉樹林型,"1100",原生林,1284.98,0
121.24316,24.39339,"2,098",針葉樹林型,"1100",原生林,1284.98,0
121.24132,24.39206,"2,099",針葉樹林型,"1100",原生林,1284.98,0
121.23985,24.39042,"2,100",針葉樹林型,"1100",原生林,1284.98,0
121.23775,24.38911,"2,101",針葉樹林型,"1100",原生林,1284.98,0
121.23596,24.38771,"2,102",針葉樹林型,"1100",原生林,1284.98,136.798413028009
121.236,24.38588,"2,103",針葉樹林型,"1100",原生林,1284.98,323.278288578634
121.23428,24.38409,"2,104",針葉樹林型,,生產性人工林,46.7772,262.566531368552
120.31816,23.93663,"2,105",闊葉樹林型,,生產性人工林,0.749756,7.42370513275698
120.31592,23.93694,"2,106",闊葉樹林型,,生產性人工林,0.998804,0
120.31386,23.93727,"2,107",闊葉樹林型,,生產性人工林,1.04162,2.80941548052407
120.31181,23.93752,"2,108",闊葉樹林型,,生產性人工林,1.04162,0
120.30982,23.93783,"2,109",闊葉樹林型,,生產性人工林,0.300229,0
120.30786,23.93822,"2,110",闊葉樹林型,,生產性人工林,1.29727,0
120.30587,23.93859,"2,111",闊葉樹林型,,生產性人工林,1.29727,0
120.30459,23.93983,"2,112",闊葉樹林型,,生產性人工林,1.29727,15.386955181277
121.28407,24.96982,"2,113",闊葉樹林型,,生產性人工林,0.594794,526.573095502879
121.28553,24.96677,"2,114",闊葉樹林型,,生產性人工林,1.01621,174.677192370014
121.28788,24.9626,"2,115",闊葉樹林型,,生產性人工林,0.173034,187.555470709959
121.28903,24.96658,"2,116",闊葉樹林型,,生產性人工林,0.346447,16.1159284654818
121.28895,24.96858,"2,117",闊葉樹林型,,生產性人工林,0.346447,154.597642435231
121.28994,24.97052,"2,118",闊葉樹林型,,生產性人工林,0.401959,233.475493266264
120.22274,22.99492,"2,119",闊葉樹林型,,生產性人工林,0.144169,1030.61541400237
120.22299,22.99674,"2,120",闊葉樹林型,,生產性人工林,0.144169,833.729103633664
120.21948,22.9949,"2,121",闊葉樹林型,,生產性人工林,0.144169,1189.35816723814
120.21939,22.99703,"2,122",闊葉樹林型,,生產性人工林,0.144169,1010.04194847173
120.21983,22.99932,"2,123",闊葉樹林型,,生產性人工林,0.144169,800.560142869937
120.21751,22.99738,"2,124",闊葉樹林型,,生產性人工林,0.144169,1120.83115968382
120.21647,22.99834,"2,125",闊葉樹林型,,生產性人工林,0.144169,1143.50783717639
120.21731,22.99991,"2,126",闊葉樹林型,,生產性人工林,0.144169,982.250730018385
120.2159,23.00031,"2,127",闊葉樹林型,,生產性人工林,0.144169,1096.25882878745
120.2158,23.00209,"2,128",闊葉樹林型,,生產性人工林,0.144169,1050.86946244867
120.37052,23.01806,"2,129",竹林,"2211",生產性人工林,7529.14,0
120.3696,23.01574,"2,130",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.37039,23.01095,"2,131",闊葉樹林型,"2221",經改造天然林,213771,1.24568955492899
120.37218,23.01213,"2,132",闊葉樹林型,"2221",經改造天然林,103298,0
120.37343,23.0135,"2,133",闊葉樹林型,"2221",經改造天然林,103298,2.77866074807105
120.3754,23.01406,"2,134",闊葉樹林型,"2221",經改造天然林,103298,1.09128550968998
120.3755,23.01593,"2,135",竹闊混淆林,"2211",生產性人工林,2286.28,0
120.37589,23.0178,"2,136",竹林,"2211",生產性人工林,11640.4,0
120.37407,23.01718,"2,137",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.37265,23.01558,"2,138",闊葉樹林型,"2221",經改造天然林,17009.5,0
121.11332,22.82178,"2,139",闊葉樹林型,"2221",經改造天然林,213771,197.573379887873
121.1121,22.82475,"2,140",闊葉樹林型,"2221",經改造天然林,10998,115.001905325404
121.10977,22.82638,"2,141",竹林,"2221",經改造天然林,55.3794,44.9406856995238
121.11135,22.82797,"2,142",闊葉樹林型,"2221",經改造天然林,213771,45.7084114995479
121.11488,22.82645,"2,143",竹闊混淆林,"2211",生產性人工林,9119.5,0
121.10803,22.82377,"2,144",闊葉樹林型,"1100",原生林,6502.42,79.1080619939533
121.11023,22.82145,"2,145",闊葉樹林型,"2221",經改造天然林,213771,69.3387133110233
121.09685,22.81245,"2,146",闊葉樹林型,,經改造天然林,6203.38,93.4672381249656
121.0984,22.81565,"2,147",闊葉樹林型,"2221",經改造天然林,213771,117.208922027645
121.10052,22.81683,"2,148",闊葉樹林型,"2221",經改造天然林,103298,1.16059715952466
121.10008,22.82083,"2,149",闊葉樹林型,"2221",經改造天然林,10998,41.1509639767516
121.09752,22.81795,"2,150",闊葉樹林型,,經改造天然林,6203.38,63.9835731731694
121.09592,22.82113,"2,151",闊葉樹林型,"2221",經改造天然林,103298,0.776638072935744
121.0924,22.82032,"2,152",闊葉樹林型,,經改造天然林,2409.16,9.34513759184693
121.09192,22.81515,"2,153",針闊葉樹混淆,"1100",原生林,1395.58,4.41777880554246
120.92487,24.24515,"2,154",闊葉樹林型,"2211",生產性人工林,208.018,0
120.92656,24.24366,"2,155",闊葉樹林型,"2211",生產性人工林,2894.2,0
120.92845,24.24403,"2,156",闊葉樹林型,"2211",生產性人工林,2894.2,0
120.93045,24.2453,"2,157",針葉樹林型,"2211",生產性人工林,3661,0
120.93147,24.24483,"2,158",闊葉樹林型,"2211",生產性人工林,3.92429,0
120.9348,24.24593,"2,159",闊葉樹林型,"2211",生產性人工林,700.121,0
120.93342,24.24771,"2,160",闊葉樹林型,"2211",生產性人工林,815.534,0
120.93471,24.24753,"2,161",闊葉樹林型,"2211",生產性人工林,815.534,0
120.93553,24.24652,"2,162",闊葉樹林型,"2211",生產性人工林,700.121,0
120.77128,24.09559,"2,163",闊葉樹林型,"2221",經改造天然林,213771,0.610747892560157
120.7782,24.09264,"2,164",闊葉樹林型,"2221",經改造天然林,213771,13.3789052950103
120.7816,24.09282,"2,165",闊葉樹林型,"2221",經改造天然林,103298,0
120.78416,24.08956,"2,166",闊葉樹林型,"2221",經改造天然林,213771,4.74182263854341
120.7897,24.08812,"2,167",闊葉樹林型,"2221",經改造天然林,103298,5.86575607811981
120.78609,24.08715,"2,168",闊葉樹林型,"2221",經改造天然林,213771,0
120.78795,24.08553,"2,169",闊葉樹林型,"2221",經改造天然林,103298,31.9155970562045
120.73269,23.83717,"2,170",闊葉樹林型,"2221",經改造天然林,2436.19,1.07386199282366
120.73519,23.83578,"2,171",闊葉樹林型,"2221",經改造天然林,2436.19,6.27528346928191
120.74022,23.83517,"2,172",針葉樹林型,"1100",原生林,507.223,0
120.73975,23.83753,"2,173",闊葉樹林型,,經改造天然林,2737.78,38.7171845359445
120.74547,23.83606,"2,174",闊葉樹林型,"2221",經改造天然林,2436.19,5.25004370290118
120.74892,23.83481,"2,175",針葉樹林型,"1100",原生林,507.223,82.3716058121951
120.74494,23.83353,"2,176",闊葉樹林型,"2221",經改造天然林,46290.7,17.7922048807219
120.53225,24.22928,"2,177",闊葉樹林型,,經改造天然林,997.041,251.037115483132
120.53378,24.23028,"2,178",闊葉樹林型,,經改造天然林,997.041,65.4894903751023
120.53675,24.23056,"2,179",闊葉樹林型,,經改造天然林,997.041,130.036095794323
120.53803,24.22894,"2,180",闊葉樹林型,,經改造天然林,997.041,246.402024183238
120.53625,24.22756,"2,181",闊葉樹林型,,經改造天然林,997.041,49.7089049594657
120.53392,24.22639,"2,182",闊葉樹林型,,經改造天然林,997.041,153.012510975287
120.32707,23.3536,"2,183",竹林,,生產性人工林,0.21409,343.778744954946
120.32986,23.35601,"2,184",竹林,,生產性人工林,0.21409,25.9721646674697
120.32776,23.35758,"2,185",闊葉樹林型,,生產性人工林,0.339521,123.183349487275
120.329,23.35928,"2,186",闊葉樹林型,,生產性人工林,0.371619,8.21262885415831
120.33077,23.36105,"2,187",闊葉樹林型,,生產性人工林,0.512743,74.5345514495981
120.33467,23.36097,"2,188",闊葉樹林型,,生產性人工林,0.512743,166.504415269844
120.33385,23.35782,"2,189",闊葉樹林型,,生產性人工林,0.317771,154.763552827517
120.33862,23.35987,"2,190",闊葉樹林型,,生產性人工林,0.512743,586.78567044445
120.33832,23.35731,"2,191",闊葉樹林型,,生產性人工林,0.317771,582.414926674459
120.33458,23.35367,"2,192",竹林,,生產性人工林,0.21409,462.516700871383
120.33756,23.32774,"2,193",竹林,,生產性人工林,0.914711,241.428576397042
120.33975,23.32917,"2,194",闊葉樹林型,,生產性人工林,0.705032,341.700800636884
120.34377,23.32728,"2,195",闊葉樹林型,,生產性人工林,0.705032,136.768394848789
120.34664,23.32888,"2,196",闊葉樹林型,,生產性人工林,2.70436,125.483657542289
120.34158,23.33091,"2,197",闊葉樹林型,,生產性人工林,0.705032,236.715639034557
120.34555,23.33209,"2,198",闊葉樹林型,,生產性人工林,0.545017,225.284541291116
120.34658,23.33382,"2,199",闊葉樹林型,,生產性人工林,0.690359,183.68448580676
120.3419,23.33465,"2,200",竹林,,生產性人工林,0.527083,210.167082831243
120.33789,23.33373,"2,201",竹林,,生產性人工林,0.900638,22.0932311547148
120.33681,23.33203,"2,202",竹林,,生產性人工林,0.900638,204.372517129068
121.57343,25.18479,"2,203",闊葉樹林型,"2221",經改造天然林,213771,0
121.57323,25.18646,"2,204",闊葉樹林型,,原生林,3208.01,1.71966218933157
121.57504,25.18779,"2,205",闊葉樹林型,,原生林,3208.01,32.2715479670793
121.57067,25.18715,"2,206",闊葉樹林型,,原生林,3208.01,0
121.57161,25.1892,"2,207",闊葉樹林型,,原生林,3208.01,0.315103127739947
121.57235,25.19102,"2,208",闊葉樹林型,,原生林,3208.01,0
121.57025,25.19011,"2,209",闊葉樹林型,,原生林,3208.01,2.52778281306397
121.56887,25.19153,"2,210",闊葉樹林型,,原生林,3208.01,0
121.56868,25.18863,"2,211",闊葉樹林型,,原生林,3208.01,0
121.56847,25.18659,"2,212",闊葉樹林型,,原生林,3208.01,0
120.46539,22.88523,"2,213",闊葉樹林型,"2221",經改造天然林,103298,0
120.46232,22.88261,"2,214",闊葉樹林型,"2221",經改造天然林,103298,7.81844710951052
120.45949,22.88873,"2,215",闊葉樹林型,"2221",經改造天然林,10998,28.9699181772474
120.44993,22.89033,"2,216",闊葉樹林型,"1100",原生林,1288.05,18.9009213716539
120.45348,22.89507,"2,217",闊葉樹林型,"2221",經改造天然林,103298,6.23605263020272
120.46845,22.89731,"2,218",闊葉樹林型,"2221",經改造天然林,103298,43.7784552313507
120.84302,22.01706,"2,219",闊葉樹林型,,經改造天然林,7594.65,0.16726678257483
120.84893,22.02035,"2,220",闊葉樹林型,"2221",經改造天然林,46290.7,4.237190066035
120.85324,22.02177,"2,221",竹闊混淆林,"2211",生產性人工林,1728.54,0.61985580446413
120.85562,22.02271,"2,222",闊葉樹林型,"2221",經改造天然林,103298,1.05027489634971
120.85581,22.02573,"2,223",闊葉樹林型,"2221",經改造天然林,10998,0
120.84713,22.02557,"2,224",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.84424,22.02213,"2,225",闊葉樹林型,,經改造天然林,1556.24,1.95806066135712
120.84603,21.98898,"2,226",闊葉樹林型,"2221",經改造天然林,4.0463,17.4121542052373
120.83792,21.98409,"2,227",闊葉樹林型,,經改造天然林,7594.65,42.528655869155
120.84069,21.98686,"2,228",闊葉樹林型,,經改造天然林,7594.65,2.01859918565654
120.84081,21.99075,"2,229",闊葉樹林型,,經改造天然林,7594.65,33.4087715544597
120.83637,21.99137,"2,230",針葉樹林型,"1100",原生林,212.882,33.3007109225027
120.83211,21.99091,"2,231",針葉樹林型,"1100",原生林,212.882,174.866395727257
120.83271,21.98816,"2,232",闊葉樹林型,,經改造天然林,7594.65,33.6859399110086
120.80221,21.98324,"2,233",闊葉樹林型,,經改造天然林,7594.65,11.4796704779259
120.80449,21.98547,"2,234",竹林,"2211",生產性人工林,13139.1,0
120.80304,21.98904,"2,235",闊葉樹林型,,經改造天然林,7594.65,0
120.80569,21.99334,"2,236",闊葉樹林型,,經改造天然林,7594.65,0
120.80608,22.00134,"2,237",闊葉樹林型,,經改造天然林,289.224,0
120.80742,22.00421,"2,238",闊葉樹林型,,經改造天然林,7594.65,5.58124986071212
120.82468,21.96288,"2,239",闊葉樹林型,"2221",經改造天然林,213771,0
120.82241,21.95935,"2,240",闊葉樹林型,"2221",經改造天然林,46290.7,0
120.81855,21.95604,"2,241",闊葉樹林型,"2221",經改造天然林,103298,18.6752648444331
120.8221,21.95655,"2,242",闊葉樹林型,"2221",經改造天然林,46290.7,0
120.82561,21.95392,"2,243",闊葉樹林型,"2221",經改造天然林,213771,0
120.82316,21.95324,"2,244",闊葉樹林型,"2221",經改造天然林,213771,0
120.78504,21.95585,"2,245",闊葉樹林型,"2221",經改造天然林,213771,1.12921291219208
120.78907,21.95325,"2,246",闊葉樹林型,,經改造天然林,7594.65,16.3312324567876
120.79449,21.95133,"2,247",闊葉樹林型,,經改造天然林,7594.65,136.076833837525
120.79842,21.94945,"2,248",闊葉樹林型,,經改造天然林,1556.24,2.23704614512835
120.78767,21.94686,"2,249",闊葉樹林型,"2221",經改造天然林,213771,94.5864759129913
120.78432,21.94804,"2,250",闊葉樹林型,"2221",經改造天然林,213771,0
120.72969,21.95109,"2,251",闊葉樹林型,,經改造天然林,7594.65,211.166540037591
120.7217,21.95219,"2,252",闊葉樹林型,,經改造天然林,289.224,1.19317090125678
120.72102,21.94431,"2,253",闊葉樹林型,"2221",經改造天然林,103298,19.2541089446335
120.71777,21.95388,"2,254",闊葉樹林型,"2221",經改造天然林,103298,0
120.7131,21.9525,"2,255",闊葉樹林型,"2221",經改造天然林,213771,10.1619878718105
120.71276,21.9485,"2,256",闊葉樹林型,"2221",經改造天然林,213771,6.23405056516419
120.73106,21.94506,"2,257",闊葉樹林型,,經改造天然林,289.224,297.918375395584
120.73514,24.11067,"2,258",闊葉樹林型,"2221",經改造天然林,213771,129.104976633829
120.73703,24.10961,"2,259",闊葉樹林型,"2221",經改造天然林,213771,26.0505456901092
120.73919,24.10989,"2,260",針葉樹林型,"1200",經改造天然林,694.036,36.3906562037382
120.74014,24.11218,"2,261",竹闊混淆林,"2211",生產性人工林,9119.5,169.922610765821
120.74016,24.11144,"2,262",竹闊混淆林,"2211",生產性人工林,9119.5,111.717343529765
120.74081,24.10958,"2,263",闊葉樹林型,"2221",經改造天然林,103298,0
120.74195,24.10798,"2,264",闊葉樹林型,"2221",經改造天然林,103298,41.2073859161125
120.74213,24.10886,"2,265",闊葉樹林型,"2221",經改造天然林,103298,67.5042462372512
120.74399,24.10804,"2,266",闊葉樹林型,"2221",經改造天然林,213771,106.484513823034
120.74603,24.10719,"2,267",闊葉樹林型,"2221",經改造天然林,103298,22.3796550792803
120.72511,24.1165,"2,268",闊葉樹林型,,經改造天然林,1789.38,22.6208161292788
120.72586,24.11836,"2,269",闊葉樹林型,,經改造天然林,2465.49,97.7919128280711
120.72664,24.12011,"2,270",闊葉樹林型,,經改造天然林,1789.38,38.9694037725849
120.72756,24.12175,"2,271",闊葉樹林型,,經改造天然林,1789.38,212.645824761531
120.72864,24.12331,"2,272",闊葉樹林型,,經改造天然林,1789.38,253.758810374075
120.72975,24.12489,"2,273",闊葉樹林型,,經改造天然林,1789.38,258.477575719941
120.73078,24.12653,"2,274",闊葉樹林型,,經改造天然林,1789.38,385.391575760104
120.73192,24.12806,"2,275",竹林,,生產性人工林,801.96,260.352925464836
120.733,24.12964,"2,276",闊葉樹林型,,經改造天然林,1789.38,112.473173301428
120.735,24.13067,"2,277",闊葉樹林型,,經改造天然林,2465.49,65.5228780445588
120.38842,22.8861,"2,278",闊葉樹林型,"1100",原生林,369060,19.6119489019567
120.39074,22.88598,"2,279",竹闊混淆林,"2211",生產性人工林,9119.5,56.7705600597557
120.39346,22.88563,"2,280",針闊葉樹混淆,"1100",原生林,328.614,17.3852884374724
120.39537,22.88753,"2,281",闊葉樹林型,"2221",經改造天然林,17009.5,13.0975293384766
120.39707,22.8891,"2,282",闊葉樹林型,"2221",經改造天然林,213771,0
120.39808,22.89229,"2,283",竹林,,生產性人工林,1340.85,12.4404512558114
120.399,22.89414,"2,284",竹林,"2211",生產性人工林,16093.4,19.1161600714172
120.39754,22.89554,"2,285",竹林,"2211",生產性人工林,13139.1,0
120.39379,22.89523,"2,286",竹林,"2211",生產性人工林,13139.1,26.6581386095193
120.35576,22.86931,"2,287",竹林,"2211",生產性人工林,7529.14,0
120.35237,22.86774,"2,288",竹闊混淆林,"2211",生產性人工林,8297.7,0
120.34767,22.85957,"2,289",闊葉樹林型,"2221",經改造天然林,213771,4.26215378779824
120.34899,22.85794,"2,290",闊葉樹林型,"2221",經改造天然林,103298,0
120.34743,22.85548,"2,291",闊葉樹林型,"2221",經改造天然林,213771,0
120.35152,22.85442,"2,292",闊葉樹林型,"2221",經改造天然林,103298,4.85405014954978
120.34455,22.85131,"2,293",闊葉樹林型,"2221",經改造天然林,103298,4.79612829879683
120.91914,22.44651,"2,294",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.91721,22.44591,"2,295",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.91724,22.44394,"2,296",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.91709,22.44197,"2,297",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.91598,22.44048,"2,298",闊葉樹林型,"2221",經改造天然林,17009.5,0
120.91979,22.44881,"2,299",闊葉樹林型,"2221",經改造天然林,213771,0.467767948546354
120.92113,22.45047,"2,300",闊葉樹林型,"2221",經改造天然林,213771,0.494275878647901
120.9226,22.45239,"2,301",闊葉樹林型,"2221",經改造天然林,46290.7,0.585688541024627
121.29292,23.03543,"2,302",竹闊混淆林,"2211",生產性人工林,3693.98,0
121.29525,23.03797,"2,303",闊葉樹林型,"2221",經改造天然林,46290.7,0
121.29813,23.04145,"2,304",闊葉樹林型,"2221",經改造天然林,1.07433,7.99269813346262
121.30023,23.04367,"2,305",闊葉樹林型,"2221",經改造天然林,213771,0.967728073368784
121.30161,23.03837,"2,306",闊葉樹林型,"2221",經改造天然林,213771,0
121.301,23.04902,"2,307",闊葉樹林型,"2221",經改造天然林,46290.7,6.71143754616675
121.29858,23.03828,"2,308",闊葉樹林型,"2221",經改造天然林,213771,0.211580290389027
121.29523,23.0354,"2,309",闊葉樹林型,"2221",經改造天然林,46290.7,55.1715568638667
121.36237,23.10632,"2,310",闊葉樹林型,"2221",經改造天然林,213771,0.953751609940723
121.36046,23.10468,"2,311",闊葉樹林型,"2221",經改造天然林,103298,7.60139455662816
121.35816,23.10621,"2,312",闊葉樹林型,,經改造天然林,2409.16,41.4462919709182
121.35551,23.10562,"2,313",闊葉樹林型,"2221",經改造天然林,213771,0
121.35101,23.10849,"2,314",闊葉樹林型,"2221",經改造天然林,103298,2.39389995199623
121.35495,23.10842,"2,315",闊葉樹林型,"1100",原生林,1288.05,0
121.36228,23.11026,"2,316",闊葉樹林型,"2221",經改造天然林,10998,0
121.36572,23.11565,"2,317",闊葉樹林型,"2221",經改造天然林,213771,14.8821173524699
121.35354,23.59145,"2,318",闊葉樹林型,"2100",半天然林,2984.83,0
121.35123,23.59032,"2,319",闊葉樹林型,"2100",半天然林,2984.83,0
121.3501,23.58856,"2,320",闊葉樹林型,"2100",半天然林,2984.83,0
121.34787,23.58836,"2,321",闊葉樹林型,"2100",半天然林,2984.83,0
121.34528,23.58882,"2,322",闊葉樹林型,"1100",原生林,369060,0
121.34302,23.58951,"2,323",闊葉樹林型,"1100",原生林,369060,0
121.40299,23.5544,"2,324",竹林,"2211",生產性人工林,16093.4,0
121.40141,23.55327,"2,325",竹林,"2211",生產性人工林,16093.4,81.4013053060811
